"Name";"DisplayName";"Description";"Group";"Enabled";"Profile";"Platform";"Direction";"Action";"EdgeTraversalPolicy";"LooseSourceMapping";"LocalOnlyMapping";"Owner";"LocalAddress";"RemoteAddress";"Protocol";"LocalPort";"RemotePort";"IcmpType";"DynamicTarget";"Program";"Package";"Service";"InterfaceAlias";"InterfaceType";"LocalUser";"RemoteUser";"RemoteMachine";"Authentication";"Encryption";"OverrideBlockRules"
"{47E78198-8539-4DE8-A9B8-109F4FA3B482}";"File and Printer Sharing (Echo Request - ICMPv4-Out)";"Echo Request messages are sent as ping requests to other nodes.";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv4";"RPC";"Any";"8";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{FBCEBADB-3120-45FB-AE9E-09DF523BE5BD}";"File and Printer Sharing (Echo Request - ICMPv4-In)";"Echo Request messages are sent as ping requests to other nodes.";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv4";"RPC";"Any";"8";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{0CF3683E-73BC-44FC-B61F-88F8523D1442}";"File and Printer Sharing (Spooler Service - RPC-EPMAP)";"Inbound rule for the RPCSS service to allow RPC/TCP traffic for the Spooler Service.";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPCEPMap";"Any";"Any";"Any";"Any";;"Rpcss";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B75CB40D-92E4-4B83-B957-1095B7D4FDA5}";"File and Printer Sharing (Spooler Service - RPC)";"Inbound rule for File and Printer Sharing to allow the Print Spooler Service to communicate via TCP/RPC.";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"RPC";"Any";"Any";"Any";"%SystemRoot%\system32\spoolsv.exe";;"Spooler";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{53EA7EB6-179A-46D1-8FD4-41EC21660B25}";"File and Printer Sharing (NB-Datagram-Out)";"Outbound rule for File and Printer Sharing to allow NetBIOS Datagram transmission and reception. [UDP 138]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"138";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{6794B894-133A-4C06-9684-A9551FAB59BE}";"File and Printer Sharing (NB-Datagram-In)";"Inbound rule for File and Printer Sharing to allow NetBIOS Datagram transmission and reception. [UDP 138]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"138";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{EDC3DE88-113C-4EA2-A175-5E965AFFB357}";"File and Printer Sharing (NB-Name-Out)";"Outbound rule for File and Printer Sharing to allow NetBIOS Name Resolution. [UDP 137]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"137";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{51DA9DB6-7CDE-4DC1-8048-D2B6FF3A2A06}";"File and Printer Sharing (NB-Name-In)";"Inbound rule for File and Printer Sharing to allow NetBIOS Name Resolution. [UDP 137]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"137";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{57E60561-C789-4329-9033-DC153DF4B215}";"File and Printer Sharing (SMB-Out)";"Outbound rule for File and Printer Sharing to allow Server Message Block transmission and reception via Named Pipes. [TCP 445]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"445";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{AA691AE5-3C0F-4BF7-9177-AD88C5D65A3B}";"File and Printer Sharing (SMB-In)";"Inbound rule for File and Printer Sharing to allow Server Message Block transmission and reception via Named Pipes. [TCP 445]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{237BE4CD-5EBF-440D-85F9-56438AAFE451}";"File and Printer Sharing (NB-Session-Out)";"Outbound rule for File and Printer Sharing to allow NetBIOS Session Service connections. [TCP 139]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"139";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{97C2A94D-4A05-4AC0-AC2D-25EE6E769957}";"File and Printer Sharing (NB-Session-In)";"Inbound rule for File and Printer Sharing to allow NetBIOS Session Service connections. [TCP 139]";"@FirewallAPI.dll,-28502";"True";"Domain";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"139";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FileServer-ServerManager-DCOM-TCP-In";"File Server Remote Management (DCOM-In)";"Inbound rule to allow DCOM traffic to manage the File Services role.";"@fssmres.dll,-100";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"135";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"RPCSS";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FileServer-ServerManager-SMB-TCP-In";"File Server Remote Management (SMB-In)";"Inbound rule to allow SMB traffic to manage the File Services role.";"@fssmres.dll,-100";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"IIS-WebServerRole-WMSVC-In-TCP";"Web Management Service (HTTP Traffic-In)";"An inbound rule to allow Web Management Service traffic for Internet Information Services (IIS) [TCP 8172]";"@%windir%\system32\inetsrv\iisres.dll,-30507";"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"8172";"Any";"Any";"Any";"system";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{717FFD18-DE92-4F0D-B35E-EB3E50338948}";"Network Discovery (Pub WSD-Out)";"Outbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"3702";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdrespub";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{86B99292-CF34-406E-B0AE-E905526F3C59}";"Network Discovery (Pub-WSD-In)";"Inbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"3702";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdrespub";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{D85BE009-DFAF-4F10-8926-020E08F83912}";"Network Discovery (LLMNR-UDP-Out)";"Outbound rule for Network Discovery to allow Link Local Multicast Name Resolution. [UDP 5355]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"5355";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{6F7C09EF-F016-4182-8077-198FCC01BF6D}";"Network Discovery (LLMNR-UDP-In)";"Inbound rule for Network Discovery to allow Link Local Multicast Name Resolution. [UDP 5355]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"5355";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dnscache";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DA581282-9514-44F8-A425-2A42EE23A7DE}";"Network Discovery (WSD-Out)";"Outbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"3702";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdphost";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{CAC63979-C2EF-4015-8502-1235FA4CBB41}";"Network Discovery (WSD-In)";"Inbound rule for Network Discovery to discover devices via Function Discovery. [UDP 3702]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"3702";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"fdphost";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2FBDA1FA-DCFE-468A-99C7-7EAE0C997329}";"Network Discovery (UPnPHost-Out)";"Outbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"TCP";"Any";"2869";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"upnphost";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{1DB5EE22-0B71-44F6-8C6E-350E43A10041}";"Network Discovery (SSDP-Out)";"Outbound rule for Network Discovery to allow use of the Simple Service Discovery Protocol. [UDP 1900]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"Any";"1900";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B1DC9CB0-4C9B-4127-8A81-65C1517FD886}";"Network Discovery (SSDP-In)";"Inbound rule for Network Discovery to allow use of the Simple Service Discovery Protocol. [UDP 1900]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"LocalSubnet";"UDP";"1900";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"Ssdpsrv";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{52164395-27DA-491A-A8DE-FE14AC1F1CF7}";"Network Discovery (WSD Events-Out)";"Outbound rule for Network Discovery to allow WSDAPI Events via Function Discovery. [TCP 5357]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"5357";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{6C246F8F-5EA6-4939-8503-AF69C9FF39B6}";"Network Discovery (WSD Events-In)";"Inbound rule for Network Discovery to allow WSDAPI Events via Function Discovery. [TCP 5357]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"5357";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{EFC19D7B-2E9D-41C0-8604-FBF874DACE9C}";"Network Discovery (WSD EventsSecure-Out)";"Outbound rule for Network Discovery to allow Secure WSDAPI Events via Function Discovery. [TCP 5358]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"5358";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{922112BD-54DA-4C0C-BA8A-BB63E8825637}";"Network Discovery (WSD EventsSecure-In)";"Inbound rule for Network Discovery to allow Secure WSDAPI Events via Function Discovery. [TCP 5358]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"5358";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{CE12F2AD-F344-4BCC-A0B3-4E191423ADA4}";"Network Discovery (NB-Datagram-Out)";"Outbound rule for Network Discovery to allow NetBIOS Datagram transmission and reception. [UDP 138]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"138";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{FCF618E0-48DD-42F4-983B-9CA36983F8F9}";"Network Discovery (NB-Datagram-In)";"Inbound rule for Network Discovery to allow NetBIOS Datagram transmission and reception. [UDP 138]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"138";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{29AB57A2-206C-42C8-81FC-5CE7811BAB10}";"Network Discovery (NB-Name-Out)";"Outbound rule for Network Discovery to allow NetBIOS Name Resolution. [UDP 137]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"137";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{B5D7A2E5-1ED2-4610-8335-C41E4FE8ECE4}";"Network Discovery (NB-Name-In)";"Inbound rule for Network Discovery to allow NetBIOS Name Resolution. [UDP 137]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"137";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{39392473-C34E-45D6-9C0F-C37699542BEA}";"Network Discovery (UPnP-Out)";"Outbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"2869";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{571C8905-0402-4F4D-B044-F668B4F20655}";"Network Discovery (UPnP-In)";"Inbound rule for Network Discovery to allow use of Universal Plug and Play. [TCP 2869]";"@FirewallAPI.dll,-32752";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"2869";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2EF991DE-2D2E-4C3A-9028-A68BCCFB70F5}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{505DAFD6-1314-4335-B5C7-A0B1D81228EC}";"Work or school account";"Work or school account";"@{Microsoft.AAD.BrokerPlugin_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.AAD.BrokerPlugin/resources/PackageDisplayName}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1910091885-1573563583-1104941280-2418270861-3411158377-2822700936-2990310272";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F19BC779-FF32-452F-A806-7AA4E98EB2BC}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{C0681061-B4B5-4A0A-B8F8-46D51F9AD3CD}";"Your account";"Your account";"@{Microsoft.Windows.CloudExperienceHost_10.0.14393.1066_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.CloudExperienceHost/resources/appDescription}";"True";"Domain, Private";"6.2+";"Inbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2434737943-167758768-3180539153-984336765-1107280622-3591121930-2677285773";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{9E27FB31-BE44-4EE2-82C6-D49A93D7AC7A}";"Windows Shell Experience";"Windows Shell Experience";"@{Microsoft.Windows.ShellExperienceHost_10.0.14393.2068_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.ShellExperienceHost/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-155514346-2573954481-755741238-1654018636-1233331829-3075935687-2861478708";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DF467F41-1955-4500-86AA-5DB6FBF4C1D5}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{147DF7D7-F0BA-4457-B0B2-3D02DBE29D87}";"Cortana";"Search the web and Windows";"@{Microsoft.Windows.Cortana_1.7.0.14393_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Cortana/resources/PackageDisplayName}";"True";"Domain, Private, Public";"6.2+";"Inbound";"Allow";"Allow";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1861897761-1695161497-2927542615-642690995-327840285-2659745135-2630312742";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{F305A08F-B422-4EFA-B55E-0F14FE151983}";"Email and accounts";"Email and accounts";"@{Microsoft.AccountsControl_10.0.14393.2068_neutral__cw5n1h2txyewy?ms-resource://Microsoft.AccountsControl/Resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-969871995-3242822759-583047763-1618006129-3578262429-3647035748-2471858633";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{3DF5CE16-6233-4262-884B-7DA55777E287}";"Windows Default Lock Screen";"Windows Default Lock Screen";"@{Microsoft.LockApp_10.0.14393.2068_neutral__cw5n1h2txyewy?ms-resource://Microsoft.LockApp/resources/AppDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-2758101530-1321080646-1475665648-4066602542-2880396197-3643791541-2654759312";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{5CCA591A-F191-447A-809E-105BCCFE8497}";"SmartScreen";"SmartScreen";"@{Microsoft.Windows.Apprep.ChxApp_1000.14393.2969.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.Windows.Apprep.ChxApp/resources/DisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-1255970798-2717750985-493741290-1721212560-3530798636-1829112236-3118580706";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{2946B99F-AACA-434A-AC33-6BAC9FFAAA1A}";"Xbox Game UI";"Xbox Game UI";"@{Microsoft.XboxGameCallableUI_1000.14393.0.0_neutral_neutral_cw5n1h2txyewy?ms-resource://Microsoft.XboxGameCallableUI/resources/PkgDisplayName}";"True";"Domain, Private, Public";"6.2+";"Outbound";"Allow";"Block";"False";"False";"S-1-5-21-1122894263-2297045266-941082018-8647";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"Any";"S-1-15-2-957941444-2271171641-4049211970-804197638-2225746618-2474488012-4131196493";"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"WMI-WINMGMT-Out-TCP";"Windows Management Instrumentation (WMI-Out)";"Outbound rule to allow WMI traffic for remote Windows Management Instrumentation. [TCP]";"@FirewallAPI.dll,-34251";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"winmgmt";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSMQ-Out-UDP";"Message Queuing UDP Outbound";"Message Queuing UDP Outbound";"@mqutil.dll,-6102";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mqsvc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"MSMQ-Out-TCP";"Message Queuing TCP Outbound";"Message Queuing TCP Outbound";"@mqutil.dll,-6102";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\mqsvc.exe";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"FPSSMBD-iWARP-In-TCP";"File and Printer Sharing over SMBDirect (iWARP-In)";"Inbound rule for File and Printer Sharing over SMBDirect to allow iWARP [TCP 5445]";"@FirewallAPI.dll,-28602";"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"5445";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{A926A120-E43F-40FF-99AF-DD3FFA9C4D26}";"PDQ UDP Ports";;;"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"80,137,138,445";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{DA3923DA-FC61-4EE6-B1DC-5C51FDB2BB56}";"PDQ TCP Ports";;;"True";"Domain, Private";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"80,139,445,6336,7337";"Any";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{BDAE3EE8-1A39-4BA7-98CE-F4DFD826C8CD}";"PDQ - ICMP Allow incoming V4 echo request";;;"True";"Domain, Private";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv4";"RPC";"Any";"8";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"{4035554B-EF05-4FE2-B0DF-FF5EC3802F8C}";"PDQ - ICMP Allow incoming V6 echo request";;;"True";"Any";"";"Inbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv6";"RPC";"Any";"8";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-IPv6-Out";"Core Networking - IPv6 (IPv6-Out)";"Outbound rule required to permit IPv6 traffic for ISATAP (Intra-Site Automatic Tunnel Addressing Protocol) and 6to4 tunneling services.";"@FirewallAPI.dll,-25000";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"41";"Any";"Any";"Any";"Any";"System";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-IPHTTPS-Out";"Core Networking - IPHTTPS (TCP-Out)";"Outbound TCP rule to allow IPHTTPS tunneling technology to provide connectivity across HTTP proxies and firewalls.";"@FirewallAPI.dll,-25000";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"TCP";"Any";"IPHTTPSOut";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"iphlpsvc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-Teredo-Out";"Core Networking - Teredo (UDP-Out)";"Outbound UDP rule to allow Teredo edge traversal, a technology that provides address assignment and automatic tunneling for unicast IPv6 traffic when an IPv6/IPv4 host is located behind an IPv4 network address translator.";"@FirewallAPI.dll,-25000";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"Any";"Any";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"iphlpsvc";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-DHCP-Out";"Core Networking - Dynamic Host Configuration Protocol (DHCP-Out)";"Allows DHCP (Dynamic Host Configuration Protocol) messages for stateful auto-configuration.";"@FirewallAPI.dll,-25000";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"UDP";"68";"67";"Any";"Any";"%SystemRoot%\system32\svchost.exe";;"dhcp";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
"CoreNet-ICMP6-NDA-Out";"Core Networking - Neighbor Discovery Advertisement (ICMPv6-Out)";"Neighbor Discovery Advertisement messages are sent by nodes to notify other nodes of link-layer address changes or in response to a Neighbor Discovery Solicitation request.";"@FirewallAPI.dll,-25000";"True";"Any";"";"Outbound";"Allow";"Block";"False";"False";;"Any";"Any";"ICMPv6";"RPC";"Any";"136";"Any";"Any";;"Any";"Any";"Any";"Any";"Any";"Any";"NotRequired";"NotRequired";"False"
